rate,sttl,dload,ackdat,dmean,ct_srv_src,ct_dst_sport_ltm,ct_dst_src_ltm,ct_src_ltm,ct_srv_dst,attack_cat
66666.66835,254,0,0,0,2,1,1,1,2,5
25.758899,254,3077.329834,0.100598,45,1,1,1,1,1,5
500000.0013,254,0,0,0,3,1,1,1,3,2
100000.0025,254,0,0,0,1,1,1,1,1,5
0,0,0,0,0,9,6,6,6,8,0
250000.0006,254,0,0,0,22,4,6,6,19,2
27.042676,254,3945.049316,0.044545,44,2,1,1,1,2,5
200000.0051,254,0,0,0,24,19,24,19,24,3
125000.0003,254,0,0,0,3,1,3,1,3,1
40.18059112517198,254,5022.160291317522,0.046322377775726925,51,2,1,1,4,1,1
22727.27255,254,0,0,0,1,1,1,9,1,5
7.861181,254,1146.807617,0.049605,44,2,1,1,2,2,5
333333.3215,254,0,0,0,10,4,4,8,10,2
45.86865820141986,254,12483.451610891603,0.021346924481260066,92,6,1,2,2,7,2
24.321806995186947,254,5129.638367120003,0.028906808048098528,92,4,1,1,1,3,2
1362.830792,31,8258991.5,0.000178,1176,16,1,6,9,18,4
125000.0003,254,0,0,0,1,1,1,1,1,5
1.034089980877633,254,173.58402520394384,0.09274355317874453,48,4,2,2,2,2,2
7400.64907,31,12864558,0.000155,429,4,1,3,5,3,4
250000.0006,254,0,0,0,10,4,4,6,10,2
33.88530283258855,254,5283.699126585703,0.035392935417100764,48,1,1,1,1,1,0
3672.1581828408616,31,10379497.544197889,0.00014366116859555167,712,10,1,1,3,5,4
14.205246,254,2072.294678,0.068775,44,6,1,1,2,1,5
250000.0006,254,0,0,0,10,3,7,7,10,3
11.638670640930448,254,1697.8765995201732,0.06132035368216494,44,5,1,1,2,3,2
125000.0003,254,0,0,0,5,2,5,5,5,1
125000.0003,254,0,0,0,5,3,5,3,5,0
6.749414,254,984.620422,0.072329,44,4,1,4,1,4,4
4092.135999339925,31,11524658.818996513,0.00013769813191840064,805,6,1,1,2,4,4
29.4577978673017,31,75577.04071799257,0.00018006887501818117,565,2,1,1,2,2,4
125000.0003,254,0,0,0,8,2,9,4,8,0
21.320972,254,3110.353516,0.07887,44,1,1,1,1,1,5
333333.3215,254,0,0,0,5,2,5,9,5,1
1.189469543744204,254,278.242069140198,0.07458889689208406,71,5,2,3,3,3,2
111111.1072,254,0,0,0,8,4,8,13,8,0
51.53679670622007,62,17265.595461830188,0.050132181717684896,98,1,1,1,1,1,1
333333.3215,254,0,0,0,4,1,4,9,4,1
8.118404,254,5037.307617,0.085696,149,4,1,1,1,1,3
2911.2028666141255,31,690925.4895572426,0,89,2,1,1,7,5,4
11.714824810522304,254,1914.0058257383332,0.10816212893474306,49,4,1,1,2,2,2
26.649821,254,3887.738525,0.048122,44,1,1,1,1,1,5
333333.3215,254,0,0,0,30,25,30,25,30,3
333333.3215,254,0,0,0,8,4,8,13,8,1
111111.1072,254,0,0,0,38,11,38,19,38,3
100000.0025,254,0,0,0,12,4,4,5,12,0
19.420651,254,5454.13623,0.139727,95,6,1,1,1,6,2
125000.0003,254,0,0,0,31,21,31,22,31,3
75.96366276760351,35,9624.951952114856,0.009239284964648653,68,2,1,2,4,2,4
333333.3215,254,0,0,0,10,1,1,3,8,5
2118.458594,31,6344030.5,0.000139,743,9,1,1,2,7,4
111111.1072,254,0,0,0,3,1,1,2,1,5
90909.0902,254,0,0,0,6,2,2,5,6,0
25.740674113077738,62,21340.16821515062,0.06117768974734491,230,1,1,1,2,1,1
105263.1626,254,0,0,0,3,1,1,2,2,2
10.261016,254,1496.901123,0.120859,44,2,1,1,1,4,5
19.474376,254,2840.967773,0.043292,44,2,1,1,1,1,5
45.145068,62,297548.3438,0.03787,1095,1,1,1,1,1,1
333333.3215,254,0,0,0,27,7,27,15,27,3
17.07696622152861,62,8753.571315199279,0.05177504436663968,155,4,1,3,1,3,4
125000.0003,254,0,0,0,36,18,36,18,36,3
200000.0051,254,0,0,0,3,1,1,1,3,2
53.25404937252358,254,15732.665317543564,0.014546014665107992,83,1,1,1,1,1,3
111111.1072,254,0,0,0,6,3,6,20,6,0
24.991914,254,3645.87915,0.046966,44,1,1,1,1,1,5
200000.0051,254,0,0,0,5,1,1,2,1,5
250000.0006,254,0,0,0,35,22,35,35,35,3
111111.1072,254,0,0,0,1,1,1,1,1,5
90909.0902,254,0,0,0,8,3,7,7,8,3
500000.0013,62,0,0,0,1,1,1,1,1,1
37.77432851585446,254,7803.339461031322,0.03143569709546592,57,4,1,2,2,4,2
250000.0006,254,0,0,0,9,3,7,7,9,3
500000.0013,254,0,0,0,5,2,5,10,5,1
125000.0003,254,0,0,0,8,5,8,21,8,1
39.27530593234007,62,12293.132602012884,0.03743006405470942,80,1,1,1,1,1,1
125.14644854461883,62,769250.3794351734,0.035906204460496985,1085,8,1,1,1,1,1
189.558888,62,1645318.5,0.045575,1283,1,1,1,1,1,0
31.056977,62,7388.505859,0.03192,86,1,1,1,1,1,1
4313.054307139409,31,12315815.795987787,0.0001122471599114479,708,7,1,3,6,6,4
23.563364,254,3437.479004,0.077637,44,4,1,1,2,1,4
333333.3215,254,0,0,0,1,1,1,1,1,5
90909.0902,254,0,0,0,1,1,1,1,1,5
111111.1072,254,0,0,0,7,3,7,3,7,0
200000.0051,254,0,0,0,5,1,1,1,5,2
30.040757269540318,254,4868.474219221444,0.039331490346528206,56,4,1,1,2,3,2
90909.0902,254,0,0,0,2,1,1,1,1,5
574.5130324890533,31,805838.8026994537,0.00012629240695711792,1082,11,1,1,3,10,4
10.595143,254,1751.730347,0.065458,44,3,1,1,2,1,5
55555.55359,254,0,0,0,10,1,1,4,1,5
90909.0902,254,0,0,0,1,1,1,1,1,5
75.27549510366732,254,8711.018050851562,0.05366739763663032,45,1,1,1,1,1,0
125000.0003,254,0,0,0,7,3,7,6,7,0
142857.1409,254,0,0,0,3,1,1,1,3,2
333333.3215,254,0,0,0,30,6,30,7,30,3
111111.1072,254,0,0,0,51,10,51,16,51,3
9.997359943341786,254,1237.2772341114674,0.07990619036961055,44,6,1,1,2,5,2
4443.147542164423,31,9378735.283539392,0.00017375635172908976,522,5,1,1,3,13,4
46.41481075438455,254,6807.290726372228,0.033474916326958044,51,1,1,2,5,1,1
26.882314,254,3921.655273,0.046751,44,2,1,1,2,1,5
36.368966224775804,254,3459.6027038142215,0.07190261051897273,44,3,1,1,1,1,4
14.718194,254,2147.124756,0.067193,44,2,1,1,1,1,5
36.018316,62,10379.97656,0.045305,74,1,1,2,1,1,1
90909.0902,254,0,0,0,11,3,7,7,11,3
60.2192524523827,254,7194.193347268989,0.020327182824776115,45,1,1,1,1,1,1
26.620025,254,3883.391846,0.01602,44,2,1,1,1,1,5
22222.22189,254,0,0,0,1,1,1,2,1,5
100000.0025,254,0,0,0,10,2,3,3,10,3
125000.0003,254,0,0,0,4,1,4,1,4,0
4.637501,254,1424.640259,0,192,1,1,1,1,1,0
166666.6608,254,0,0,0,3,1,1,2,1,5
83333.33039,254,0,0,0,2,1,1,1,1,5
25.981846,254,3790.292725,0.050397,44,1,1,1,1,1,5
1546.1345745891408,31,6469164.017142122,0.0001703361011791399,1097,10,1,1,1,9,4
20.30035,254,2961.462891,0.027599,44,2,1,1,1,6,5
111111.1072,254,0,0,0,8,4,8,13,8,0
19.896722,254,2376.995117,0.068989,45,12,1,6,3,6,4
26.055367537702857,254,4177.196360778287,0.0604785334211908,56,2,1,1,1,2,2
1000000.003,254,0,0,0,4,1,1,2,1,5
25.00053766244179,254,3647.1373243725693,0.07339686210327558,44,8,1,5,2,5,2
125000.0003,254,0,0,0,16,3,6,7,16,3
0,0,0,0,0,9,6,6,6,8,1
125000.0003,254,0,0,0,42,24,42,43,42,3
6726.853431369149,31,2816994.15935215,0.00015463564375801285,220,3,1,1,2,9,4
14.044138862808056,254,2009.0280880082353,0.08861042799583964,47,3,1,1,1,2,2
142857.1409,254,0,0,0,5,3,5,3,5,0
36.907781369879515,254,4040.561752288636,0.08104783276522017,45,6,1,2,8,2,4
16.859524057062796,62,828.5251837597093,0.20795331304988177,43,4,1,4,4,4,4
90909.0902,254,0,0,0,1,1,1,1,1,5
1000000.003,254,0,0,0,5,2,6,3,5,0
68.27185391850908,62,162270.9150867383,0.04683935653782739,632,1,1,1,1,1,0
93.69741098553112,117,14925.751275526669,0.030735210673818236,71,1,1,1,1,1,1
27.145694712637443,254,3243.0056054110455,0.06430231869994131,45,5,1,5,2,5,4
1540.3835049208574,31,405673.1988466859,0,76,6,1,3,6,6,4
56.284676878845076,226,210744.46729268893,0.042915546192483216,759,1,1,1,1,1,0
30.754,31,76222.30469,0.000139,565,2,1,1,1,1,4
5680.491865,31,9874407,0.000168,429,2,1,1,2,12,4
125000.0003,254,0,0,0,5,2,5,8,5,1
83.77349768984452,62,514096.9484106747,0.0366539278558742,1121,1,1,1,5,1,3
50.919396053240405,254,25053.584497565742,0.017970242114465317,134,16,1,1,7,1,0
125000.0003,254,0,0,0,14,14,15,14,14,3
250000.0006,254,0,0,0,14,14,14,14,14,3
20.66367,254,6390.387695,0.094133,80,1,1,1,1,1,0
0,255,0,0,0,3,1,1,2,1,2
55555.55359,254,0,0,0,2,1,1,2,1,5
142857.1409,254,0,0,0,11,3,3,3,11,3
125000.0003,254,0,0,0,27,18,27,18,27,3
17.211442,254,2510.845703,0.072829,44,1,1,1,1,1,5
333333.3215,254,0,0,0,25,25,25,25,25,3
250000.0006,254,0,0,0,9,3,10,9,9,0
111111.1072,254,0,0,0,7,3,7,3,7,0
71.90028913236252,254,8589.68770738026,0.045873123677630114,45,1,1,1,1,1,1
71.52801116900787,254,4506.792472168359,0.05424078219317771,48,2,1,2,1,2,4
125000.0003,254,0,0,0,5,3,5,3,5,1
111111.1072,254,0,0,0,7,3,7,12,7,1
200000.0051,254,0,0,0,21,4,4,6,16,2
142857.1409,254,0,0,0,14,5,6,11,14,0
333333.3215,254,0,0,0,6,3,6,5,6,0
21.758144,254,3488.265625,0.091782,56,2,1,1,1,2,2
17.489243117856617,254,2089.3816923496397,0.08698528374778161,45,3,1,1,1,3,2
250000.0006,254,0,0,0,18,4,4,5,18,3
24.289164,254,4978.440918,0.075258,57,6,1,1,2,3,2
111111.1072,254,0,0,0,6,2,6,12,6,2
125000.0003,254,0,0,0,7,2,7,5,7,0
125000.0003,254,0,0,0,4,2,4,4,4,1
500000.0013,254,0,0,0,39,24,39,39,39,3
23.680244624501743,254,2828.9999643553674,0.09958299772130841,45,7,1,1,2,4,2
90909.0902,254,0,0,0,11,3,4,6,11,0
67.784757,31,7620.433594,0.000126,53,4,1,3,6,3,4
200000.0051,254,0,0,0,18,18,18,18,18,3
83333.33039,254,0,0,0,17,1,2,3,15,2
112.846681658176,62,408335.5432162224,0.04730487891094254,791,1,1,1,1,1,3
90909.0902,254,0,0,0,16,1,4,4,16,2
30.30547263914655,254,1814.9829254868566,0.08263408251336207,44,4,1,1,2,1,2
333333.3215,254,0,0,0,30,16,30,30,30,3
21.85156677776289,254,4757.941013428587,0.06217947451435037,57,2,1,2,3,2,2
11.487224,254,1675.783203,0.057366,44,3,1,1,1,1,5
90909.0902,254,0,0,0,11,4,7,8,11,3
200000.0051,254,0,0,0,31,16,31,17,31,3
333333.3215,254,0,0,0,6,3,6,13,6,5
25.507564,254,3721.103516,0.047404,44,1,1,1,1,1,5
333333.3215,254,0,0,0,7,3,7,6,7,0
24.781058,254,2960.510498,0.11507,45,3,1,2,2,2,5
34.81741,31,118584.4297,0.00015,735,5,1,1,4,5,4
111111.1072,254,0,0,0,45,28,45,45,45,3
111111.1072,254,0,0,0,13,1,12,4,12,5
1000000.003,254,0,0,0,2,1,1,2,1,5
111111.1072,254,0,0,0,11,3,7,7,11,3
111111.1072,254,0,0,0,29,11,29,11,29,3
52.445533,254,6265.493164,0.018514,45,4,1,3,2,3,2
26.61019,254,3881.957031,0.015463,44,1,1,1,1,1,5
250000.0006,254,0,0,0,43,14,43,14,43,3
20.805127461536564,254,4451.394109919353,0.07662824170546134,62,2,1,2,1,2,4
78.357878,254,4886.09668,0.070786,44,3,1,3,1,3,4
111111.1072,254,0,0,0,16,16,16,16,16,3
100000.0025,254,0,0,0,12,2,2,7,11,1
333333.3215,254,0,0,0,10,10,10,10,10,0
90909.0902,254,0,0,0,12,5,5,5,12,0
84.09401844986466,62,312376.92080965533,0.038453734620479366,777,1,1,1,1,1,1
44.721428,254,6336.529297,0.116744,53,5,1,4,3,4,4
26.55598247427616,254,5258.685707829987,0.04467635047806083,74,3,1,1,2,2,2
78.247263,254,9347.939453,0.043967,45,1,1,1,1,1,5
17.58471,254,2173.103516,0.040288,43,2,2,2,2,2,0
115.12180892922503,62,777159.7070244654,0.08059052884832951,1182,1,1,1,1,1,1
125000.0003,254,0,0,0,2,1,2,19,2,0
125000.0003,254,0,0,0,2,1,1,1,2,5
500000.0013,254,0,0,0,8,1,1,2,1,5
200000.0051,254,0,0,0,5,2,5,2,5,0
1000000.003,254,0,0,0,29,6,29,6,29,3
60.772212221314284,254,4195.392698041062,0.04594399560237175,44,3,1,1,1,2,0
5.739075,254,1552.283203,0.151184,79,3,1,1,2,1,2
333333.3215,254,0,0,0,5,1,5,6,5,5
2697.841802,31,582733.8125,0,81,5,1,1,3,2,4
90909.0902,254,0,0,0,1,1,1,1,1,5
90909.0902,254,0,0,0,14,6,6,6,14,2
250000.0006,254,0,0,0,1,1,1,2,1,5
30.080247557661576,151,6667.4522715401945,0.06412912190975206,86,1,1,1,1,1,4
25.80936073538524,254,2237.62274124379,0.09718996614761002,44,2,1,2,1,2,4
200000.0051,254,0,0,0,4,1,1,1,1,2
125000.0003,254,0,0,0,5,2,5,2,5,1
708.207521,31,2694858,0.000136,946,18,1,1,1,10,4
0.972052,254,123.419289,0.059575,45,7,2,3,4,4,2
49.22385040300051,102,36383.02800335412,0.09849721907561507,501,1,1,2,2,1,1
16.108934,254,2350.009277,0.057089,44,2,1,1,2,1,5
269.7233851507597,31,131999.97808096805,0.00011776484105439843,121,1,1,1,1,4,4
125000.0003,254,0,0,0,11,3,5,7,11,1
200000.0051,254,0,0,0,5,1,1,3,1,5
333333.3215,254,0,0,0,4,1,4,2,4,0
19.302759640546984,254,2397.705330885631,0.08622897908867819,44,9,1,1,2,2,2
22.610692,254,2701.223877,0.067671,45,1,1,1,2,1,5
90909.0902,254,0,0,0,21,6,6,6,16,1
166666.6608,254,0,0,0,5,2,5,5,5,5
250000.0006,254,0,0,0,4,1,1,1,1,5
178.314746,62,1451443.375,0.044956,1231,3,1,1,2,2,1
18.111002,254,2642.075439,0.040139,44,2,1,1,10,1,5
125000.0003,254,0,0,0,5,3,5,3,5,0
111111.1072,254,0,0,0,7,2,7,11,7,1
18.817383,254,2745.124268,0.074545,44,1,1,1,6,1,5
125000.0003,254,0,0,0,9,2,2,2,9,0
111111.1072,254,0,0,0,46,22,46,40,46,3
125000.0003,254,0,0,0,13,3,8,6,13,3
54.40403510982347,62,193947.47395433855,0.04667285420298581,769,1,1,1,1,1,1
17.343518,62,852.309998,0.115508,43,5,1,5,2,5,4
125000.0003,254,0,0,0,5,2,5,8,5,0
125000.0003,254,0,0,0,26,17,26,18,26,3
15.555573315527614,254,2864.4099870570435,0.11669957025622399,55,2,1,2,1,2,4
23.898105,31,59230.29688,0.000154,565,1,1,1,8,3,4
15.067463,254,2198.076904,0.069747,44,1,1,1,2,1,5
25.9166406105882,254,3773.7952601255706,0.06567760234263066,44,5,1,1,2,6,2
250000.0006,254,0,0,0,11,6,6,9,10,2
90909.0902,254,0,0,0,21,4,4,4,16,0
100000.0025,254,0,0,0,6,2,2,2,5,2
41.05007246304825,254,6405.237833479679,0.06119639743305524,64,4,1,1,1,4,2
38.49883790433046,62,61734.24205204287,0.07234303062313265,452,2,1,1,1,1,0
23.453963242814243,62,4933.326206723889,0.11230938929237641,76,1,1,1,1,1,1
333333.3215,254,0,0,0,6,1,1,3,1,5
333333.3215,254,0,0,0,5,2,5,2,5,0
111111.1072,254,0,0,0,35,11,35,11,35,3
0,0,0,0,0,2,2,2,2,2,4
90909.0902,254,0,0,0,1,1,1,5,1,5
111111.1072,254,0,0,0,6,1,5,3,5,4
58.680601,62,6104.906738,0.08076,67,1,1,1,1,1,1
100000.0025,254,0,0,0,10,3,3,3,10,3
90909.0902,254,0,0,0,18,8,11,11,18,3
9689.454907296205,31,7794336.69356369,0.00015781679742198925,249,1,1,1,3,2,4
14.400648,62,6221.080078,0.059501,114,1,1,1,2,1,4
90909.0902,254,0,0,0,14,3,7,10,14,3
111111.1072,254,0,0,0,5,1,6,1,5,1
125000.0003,254,0,0,0,24,14,24,14,24,3
200000.0051,254,0,0,0,5,3,6,21,5,5
19.748974418655237,254,2359.3440815168206,0.07199871512932152,45,5,1,1,1,3,2
250000.0006,254,0,0,0,5,1,4,2,14,4
200000.0051,254,0,0,0,43,25,43,43,43,3
2843.9144117615833,31,646406.0942626963,0,85,3,1,1,5,4,4
44.19526303017119,254,5495.575823475283,0.033699638867013965,49,7,1,1,1,6,2
142857.1409,254,0,0,0,8,3,3,4,9,2
10.252589839078272,62,503.8415360933098,0.3038765176434809,43,2,1,2,1,2,4
200000.0051,254,0,0,0,32,1,8,9,31,2
125000.0003,254,0,0,0,11,1,1,3,2,5
166666.6608,254,0,0,0,15,2,5,5,15,3
250000.0006,254,0,0,0,3,1,1,2,2,5
19.052322,254,3816.561279,0.067494,57,2,1,1,1,2,2
81640.99927889669,254,0,0,0,7,3,4,4,7,3
250000.0006,254,0,0,0,21,3,3,5,16,1
333333.3215,254,0,0,0,4,2,4,3,4,0
2289.5985266142093,31,4593586.170942203,0.00013794989813973205,512,7,1,1,1,5,4
14.876947430848631,62,4618.776386026124,0.13266710694895334,96,2,1,1,1,1,1
20.399054,254,2975.861816,0.061621,44,2,1,1,2,1,5
12.438275,254,1714.568359,0.061108,45,8,1,1,2,2,5
52631.58129,254,0,0,0,1,1,1,1,1,5
35.110355833171425,62,5293.568244332707,0.05527016775831947,76,1,1,1,1,1,1
90909.0902,254,0,0,0,8,1,2,2,6,2
500000.0013,254,0,0,0,4,1,4,1,4,0
90909.0902,254,0,0,0,13,4,4,4,13,3
2493.9132469432993,31,605959.9736979862,3.241371620391477e-05,83,5,1,2,6,4,4
142857.1409,254,0,0,0,1,1,1,1,1,5
21.587878,254,3149.290283,0.036265,44,1,1,1,1,1,5
333333.3215,254,0,0,0,3,1,1,2,2,5
42.00517462924516,62,23058.428149409425,0.02975213118379201,166,1,1,1,1,1,0
36.53259601023166,254,6290.799195298477,0.026316763346995346,55,6,1,2,1,5,2
125000.0003,254,0,0,0,4,1,4,3,4,0
333333.3215,254,0,0,0,1,1,1,1,1,5
100000.0025,254,0,0,0,1,1,3,1,1,0
9.247096,254,1348.988159,0.086202,44,4,1,2,1,2,4
250000.0006,254,0,0,0,36,17,36,27,36,3
69.08113,254,8252.892578,0.011552,45,1,1,1,1,1,1
81.20908213924383,254,7252.133270820106,0.040794205556555316,44,5,1,5,3,5,4
111111.1072,254,0,0,0,11,3,4,8,11,2
125000.0003,254,0,0,0,6,2,6,2,6,1
333333.3215,254,0,0,0,31,12,31,20,31,3
24.46381,254,3568.838135,0.063824,44,1,1,1,1,1,5
111111.1072,254,0,0,0,2,1,2,2,2,0
27.150993,254,3243.638672,0.032118,45,1,1,1,1,1,5
0.761688,254,0,0,0,2,1,1,1,2,0
30.963332,254,3699.085938,0.069169,45,9,1,4,3,4,4
87.2400194001051,136,12776.39196149099,0.047853681386375205,69,1,1,1,1,1,0
67.42618773351106,62,452997.13119570573,0.07153915654508072,1130,1,1,1,1,2,0
125000.0003,254,0,0,0,1,1,1,1,1,5
70.59335433909774,62,578498.3639252346,0.08594286971957432,1257,1,1,1,10,1,1
125000.0003,254,0,0,0,7,2,7,12,7,1
200000.0051,254,0,0,0,5,2,5,2,5,1
108.80329364250449,62,897528.7394397578,0.02457292436691815,1289,1,1,3,3,1,1
111111.1072,254,0,0,0,25,25,27,25,25,3
19.571182,254,2338.104004,0.095375,45,2,1,1,1,3,2
111111.1072,254,0,0,0,11,3,6,6,11,3
1469.045061,31,392864.625,0,78,13,1,3,6,7,4
333333.3215,254,0,0,0,18,18,18,18,18,3
111111.1072,254,0,0,0,7,3,7,12,7,1
51.30382815051778,254,5135.550798388777,0.0585729748177284,50,4,1,5,2,4,4
1.1975136949805905,254,334.6971938054905,0.07561036272861746,91,3,1,1,1,4,2
111111.1072,254,0,0,0,1,1,1,1,1,2
38.81194002971408,254,5491.604872732517,0.07509422790011355,63,4,1,1,1,3,2
142857.1409,254,0,0,0,3,1,1,2,1,5
0,0,0,0,0,1,1,1,1,1,4
168.62429133809533,203,1345547.6127755223,0.04397754280020169,1238,2,1,1,1,2,1
83333.33039,254,0,0,0,9,3,3,3,9,3
200000.0051,254,0,0,0,7,4,4,4,7,3
250000.0006,254,0,0,0,13,6,6,9,11,0
2.5538149660215925,254,0,0,0,7,3,3,3,6,2
125.17300399419229,62,618383.6617624868,0.026877265724281327,985,1,1,32,31,1,1
111111.1072,254,0,0,0,3,1,3,1,14,4
333333.3215,254,0,0,0,5,2,5,2,5,0
333333.3215,254,0,0,0,2,1,2,1,2,0
250000.0006,254,0,0,0,20,3,6,7,16,2
111111.1072,254,0,0,0,25,25,28,26,25,3
28.315395,254,7110.857422,0.050266,80,9,1,2,2,8,2
200000.0051,254,0,0,0,3,1,1,1,3,2
100000.0025,254,0,0,0,7,4,4,4,7,3
19.938776,254,2908.715576,0.054433,44,2,1,2,1,2,4
250000.0006,254,0,0,0,1,1,1,1,1,5
111111.1072,254,0,0,0,34,17,34,17,34,3
39.645482555958196,254,5256.85789039019,0.05470460229849964,44,8,1,1,1,8,2
14.61899,254,2132.652832,0.056228,44,1,1,1,2,1,5
111111.1072,254,0,0,0,14,6,11,8,14,3
111111.1072,254,0,0,0,15,1,15,5,15,4
333333.3215,254,0,0,0,1,1,1,1,1,5
142857.1409,254,0,0,0,7,3,3,3,7,3
78.563648,254,9385.737305,0.04538,45,1,1,1,1,1,5
17.828995,254,2600.935791,0.079545,44,2,1,1,1,4,5
41.041564275397235,62,13748.756118456957,0.05900978818397748,143,3,1,1,2,1,1
250000.0006,254,0,0,0,15,3,3,3,15,3
81.26643728636319,254,9708.630747068633,0.04437851145595793,45,1,1,1,1,1,0
1.198957,254,128.929672,0.041807,44,4,2,2,2,4,2
21.357786,254,2551.543457,0.082568,45,5,1,5,2,5,4
111111.1072,254,0,0,0,1,1,1,1,2,5
28.53498908740785,254,5309.064762836262,0.06667149468460362,55,2,1,1,1,1,1
19.06024,254,2780.552734,0.085908,44,4,2,4,2,4,4
333333.3215,254,0,0,0,4,2,4,4,4,0
27.755584295810184,62,28128.502053537955,0.047867830030843286,293,1,1,1,1,1,1
111111.1072,254,0,0,0,27,25,27,26,27,3
26.781219092544802,254,7085.880572156625,0.06171443624406145,89,3,1,1,1,3,2
34.974516552222624,62,17053.967326963622,0.06850313220864221,147,1,1,1,1,1,1
95.683311,31,24932.33789,0,76,13,1,2,12,7,4
333333.3215,254,0,0,0,7,2,2,6,7,2
32.45600598468438,254,4016.239816876701,0.06638103898878714,45,1,1,1,8,1,0
24.898027,254,4338.751953,0.068339,56,5,1,1,2,3,2
90909.0902,254,0,0,0,10,3,7,7,10,3
1000000.003,254,0,0,0,5,4,4,4,5,3
200000.0051,254,0,0,0,4,1,4,2,4,4
200000.0051,254,0,0,0,5,2,5,2,5,0
32.064192722471475,254,3830.6021834441267,0.06607711524391068,45,4,1,3,2,5,4
23.968093,254,2863.388184,0.098212,45,5,1,5,2,5,4
52.10352105652202,254,7156.647284347979,0.030547852621346582,53,2,1,1,1,2,1
56.713928,254,12010.00879,0.045539,64,1,1,1,1,1,5
2870.911988820128,31,681363.1158585929,0,89,4,1,1,2,5,4
25.179962,254,3673.312012,0.048387,44,1,1,1,1,1,5
96.111636,31,35701.57813,0.000138,115,1,1,1,2,12,4
34.747766,254,5670.835449,0.057532,55,2,1,1,1,2,2
500000.0013,254,0,0,0,3,1,1,1,3,2
90909.0902,254,0,0,0,9,1,1,3,1,5
200000.0051,254,0,0,0,14,6,6,8,14,2
125000.0003,254,0,0,0,4,3,5,20,4,0
142857.1409,254,0,0,0,10,2,2,4,9,1
111111.1072,254,0,0,0,38,14,38,30,38,3
333333.3215,254,0,0,0,5,2,5,2,5,0
90909.0902,254,0,0,0,11,4,5,5,11,0
23.13501114470637,254,2342.6018349134392,0.013417559411740419,43,2,2,2,2,2,0
250000.0006,254,0,0,0,12,4,6,6,12,3
27.238556,254,3254.099365,0.060616,45,5,2,5,2,5,4
90909.0902,254,0,0,0,1,1,1,1,1,5
100000.0025,254,0,0,0,11,3,3,8,11,2
200000.0051,254,0,0,0,6,2,6,2,6,0
63.23634091757873,254,6722.474619341307,0.059187952457035835,45,1,1,1,1,1,1
333333.3215,254,0,0,0,7,3,7,12,7,2
19.682395,254,2871.314209,0.060748,44,1,1,1,1,1,5
111111.1072,254,0,0,0,6,3,6,11,6,0
1135.4507718578877,31,3428361.0070273336,0.0001216306415124144,764,4,1,1,1,2,4
1515.479536,31,405282.5313,0,78,5,1,4,4,12,4
90909.0902,254,0,0,0,11,4,4,11,11,0
200000.0051,254,0,0,0,3,2,3,5,3,1
0.763299,254,96.914307,0.066131,45,6,2,2,3,6,2
1.250537,254,65.628189,0.069241,45,5,1,1,1,4,2
34.907929370288905,62,129787.23340254123,0.07328250716046772,763,1,1,1,1,1,1
1164.472971,31,438406.4375,0.000159,91,13,1,5,9,10,4
1231.628295045833,31,3931471.189217772,0.00016869625066649315,848,6,1,1,3,5,4
29.174760860166728,254,0,0,0,1,1,1,1,1,1
28.680629708525693,254,3725.470222679389,0.06935428011338372,44,1,1,1,2,3,1
27.231109,254,3972.53833,0.044433,44,1,1,1,1,2,5
42.969990983222615,62,7060.265313104951,0.058648538783080004,100,2,1,1,2,1,0
90909.0902,254,0,0,0,10,3,3,4,10,3
43.09110030738064,254,6286.231217660712,0.053540871851140225,44,7,1,5,1,5,2
125000.0003,254,0,0,0,7,3,7,6,7,0
55.844819,62,62335.95703,0.041638,339,1,1,1,1,1,3
27.066577,254,3233.553711,0.065431,45,1,1,1,1,1,5
500000.0013,254,0,0,0,3,1,1,2,4,2
18.047457,254,2632.80542,0.059167,44,3,1,1,1,1,5
100000.0025,254,0,0,0,16,4,4,4,16,0
22.416905491618305,254,4013.5169691405904,0.06413121604568173,58,5,1,1,1,3,2
166666.6608,254,0,0,0,10,4,5,12,10,1
111111.1072,254,0,0,0,7,2,7,3,7,1
46.81835164855026,254,6814.4941038005445,0.054998881722467474,53,2,1,1,1,2,1
36.675219,254,0,0,0,3,2,2,2,2,5
125000.0003,254,0,0,0,5,3,5,3,5,0
333333.3215,254,0,0,0,6,2,6,2,6,0
17.195545,254,2842.996826,0.075819,44,2,1,1,4,2,5
125000.0003,254,0,0,0,7,3,7,12,7,0
89.2268151415355,254,49374.34853995322,0.02046061232687111,176,1,1,1,1,1,0
20.602189,254,3005.49585,0.056533,44,10,2,2,2,7,2
2536.3689460479936,31,580595.5382077383,0,86,3,1,1,1,2,4
132.126903,254,12136.10059,0.029949,44,10,1,10,3,9,2
500000.0013,254,0,0,0,12,2,2,3,12,0
50.26801298910216,62,16515.13139710111,0.04718669472022103,88,1,1,1,1,1,1
44.32500610771768,254,5295.360538463463,0.05080549641415045,45,8,1,1,1,8,2
76359.99470945532,254,0,0,0,8,3,5,5,8,3
125000.0003,254,0,0,0,8,6,8,23,8,1
23.186076,254,2769.963135,0.085271,45,6,3,3,3,4,2
29.372028,254,3508.978271,0.078454,45,3,1,2,3,3,4
17.791842,254,2125.531982,0.072499,45,10,1,5,2,5,4
35.89618602883837,90,89090.94262,0.061967953256901555,611,1,1,4,3,1,1
